Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Saves%,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
Cássio,12,BRA,Corinthians,2020,1,Corinthians,Atlético Goianiense,90,5,0,5,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cássio,12,BRA,Corinthians,2020,2,Atlético Mineiro,Corinthians,90,13,3,10,.769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cássio,12,BRA,Corinthians,2020,3,Grêmio,Corinthians,90,7,0,7,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cássio,12,BRA,Corinthians,2020,4,Corinthians,Coritiba,90,4,1,3,.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cássio,12,BRA,Corinthians,2020,5,Corinthians,Fortaleza,90,3,1,2,.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cássio,12,BRA,Corinthians,2020,6,São Paulo,Corinthians,90,5,2,3,.600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cássio,12,BRA,Corinthians,2020,7,Goiás,Corinthians,90,2,1,1,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cássio,12,BRA,Corinthians,2020,8,Corinthians,Botafogo (RJ),90,3,2,1,.333,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Cássio,12,BRA,Corinthians,2020,9,Corinthians,Palmeiras,90,7,2,6,.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cássio,12,BRA,Corinthians,2020,10,Fluminense,Corinthians,90,2,2,1,.500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cássio,12,BRA,Corinthians,2020,11,Corinthians,Bahia,90,5,2,3,.600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cássio,12,BRA,Corinthians,2020,12,Sport Recife,Corinthians,90,1,1,1,1.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cássio,12,BRA,Corinthians,2020,13,Bragantino,Corinthians,90,2,0,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cássio,12,BRA,Corinthians,2020,14,Corinthians,Santos,90,2,1,1,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cássio,12,BRA,Corinthians,2020,15,Ceará,Corinthians,89,4,2,3,.750,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
Cássio,12,BRA,Corinthians,2020,17,Corinthians,Flamengo,90,6,5,1,.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cássio,12,BRA,Corinthians,2020,18,Vasco da Gama,Corinthians,90,8,1,7,.875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
