Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Saves%,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
Anderson,33,BRA,Bahia,2020,4,São Paulo,Bahia,23,3,1,2,.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anderson,33,BRA,Bahia,2020,5,Ceará,Bahia,90,4,2,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anderson,33,BRA,Bahia,2020,6,Bahia,Palmeiras,90,5,1,4,.800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anderson,33,BRA,Bahia,2020,7,Bahia,Flamengo,90,8,5,3,.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
