Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Saves%,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Prass, Fernando",1,BRA,Ceará,2020,1,Sport Recife,Ceará,90,2,3,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prass, Fernando",1,BRA,Ceará,2020,2,Ceará,Grêmio,90,8,1,7,.875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Prass, Fernando",1,BRA,Ceará,2020,3,Atlético Mineiro,Ceará,90,4,2,3,.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prass, Fernando",1,BRA,Ceará,2020,4,Ceará,Vasco da Gama,90,4,3,1,.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prass, Fernando",1,BRA,Ceará,2020,5,Ceará,Bahia,90,7,0,7,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prass, Fernando",1,BRA,Ceará,2020,6,Atlético Goianiense,Ceará,90,4,0,4,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prass, Fernando",1,BRA,Ceará,2020,7,Ceará,Fortaleza,90,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prass, Fernando",1,BRA,Ceará,2020,8,Ceará,Santos,90,4,1,3,.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prass, Fernando",1,BRA,Ceará,2020,9,Internacional,Ceará,90,9,2,7,.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prass, Fernando",1,BRA,Ceará,2020,10,Ceará,Flamengo,90,2,0,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prass, Fernando",1,BRA,Ceará,2020,11,Bragantino,Ceará,90,9,4,5,.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prass, Fernando",1,BRA,Ceará,2020,12,Ceará,Goiás,90,7,2,5,.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prass, Fernando",1,BRA,Ceará,2020,13,Palmeiras,Ceará,90,11,2,9,.818,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Prass, Fernando",1,BRA,Ceará,2020,14,Atlético Paranaense,Ceará,90,1,0,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prass, Fernando",1,BRA,Ceará,2020,15,Ceará,Corinthians,90,3,1,2,.667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Prass, Fernando",1,BRA,Ceará,2020,17,Fluminense,Ceará,90,3,2,1,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Prass, Fernando",1,BRA,Ceará,2020,18,Ceará,Coritiba,90,6,1,5,.833,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
