Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Saves%,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Polli, Luan",27,BRA,Sport Recife,2020,7,Grêmio,Sport Recife,90,7,1,6,.857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Polli, Luan",27,BRA,Sport Recife,2020,8,Sport Recife,Goiás,90,5,1,4,.800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Polli, Luan",27,BRA,Sport Recife,2020,9,Fortaleza,Sport Recife,90,3,1,3,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Polli, Luan",27,BRA,Sport Recife,2020,10,Palmeiras,Sport Recife,90,7,2,5,.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Polli, Luan",27,BRA,Sport Recife,2020,11,Sport Recife,Fluminense,90,5,0,5,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Polli, Luan",27,BRA,Sport Recife,2020,12,Sport Recife,Corinthians,90,2,0,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Polli, Luan",27,BRA,Sport Recife,2020,13,Bahia,Sport Recife,90,11,1,10,.909,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Polli, Luan",27,BRA,Sport Recife,2020,14,Flamengo,Sport Recife,90,6,3,3,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Polli, Luan",27,BRA,Sport Recife,2020,15,Sport Recife,Botafogo (RJ),90,4,2,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Polli, Luan",27,BRA,Sport Recife,2020,16,Sport Recife,Internacional,90,9,5,4,.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Polli, Luan",27,BRA,Sport Recife,2020,17,Bragantino,Sport Recife,90,4,2,2,.500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Polli, Luan",27,BRA,Sport Recife,2020,18,Atlético Mineiro,Sport Recife,90,9,0,9,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
