Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Saves%,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
Vanderlei,27,BRA,Grêmio,2020,1,Grêmio,Fluminense,90,4,0,4,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderlei,27,BRA,Grêmio,2020,3,Grêmio,Corinthians,90,2,0,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderlei,27,BRA,Grêmio,2020,4,Flamengo,Grêmio,90,1,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderlei,27,BRA,Grêmio,2020,7,Grêmio,Sport Recife,90,2,2,1,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderlei,27,BRA,Grêmio,2020,8,Atlético Goianiense,Grêmio,90,2,1,1,.500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Vanderlei,27,BRA,Grêmio,2020,9,Bahia,Grêmio,90,6,0,6,1.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Vanderlei,27,BRA,Grêmio,2020,10,Grêmio,Fortaleza,90,2,1,1,.500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Vanderlei,27,BRA,Grêmio,2020,11,Grêmio,Palmeiras,90,2,1,1,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderlei,27,BRA,Grêmio,2020,13,Grêmio,Internacional,90,1,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderlei,27,BRA,Grêmio,2020,14,Grêmio,Coritiba,90,3,1,2,.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderlei,27,BRA,Grêmio,2020,15,Santos,Grêmio,90,4,2,4,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderlei,27,BRA,Grêmio,2020,16,Grêmio,Botafogo (RJ),90,3,1,2,.667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Vanderlei,27,BRA,Grêmio,2020,17,São Paulo,Grêmio,90,1,0,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
