Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Saves%,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Lomba, Marcelo",12,BRA,Internacional,2020,1,Coritiba,Internacional,90,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lomba, Marcelo",12,BRA,Internacional,2020,2,Internacional,Santos,90,1,0,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Lomba, Marcelo",12,BRA,Internacional,2020,3,Fluminense,Internacional,90,3,2,3,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lomba, Marcelo",12,BRA,Internacional,2020,4,Internacional,Atlético Goianiense,90,1,0,1,1.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Lomba, Marcelo",12,BRA,Internacional,2020,5,Internacional,Atlético Mineiro,90,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lomba, Marcelo",12,BRA,Internacional,2020,6,Botafogo (RJ),Internacional,90,3,1,2,.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lomba, Marcelo",12,BRA,Internacional,2020,7,Palmeiras,Internacional,90,1,1,0,.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Lomba, Marcelo",12,BRA,Internacional,2020,8,Internacional,Bahia,90,2,2,1,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Lomba, Marcelo",12,BRA,Internacional,2020,9,Internacional,Ceará,90,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lomba, Marcelo",12,BRA,Internacional,2020,10,Goiás,Internacional,90,1,1,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lomba, Marcelo",12,BRA,Internacional,2020,11,Fortaleza,Internacional,90,3,1,2,.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lomba, Marcelo",12,BRA,Internacional,2020,12,Internacional,São Paulo,90,6,1,5,.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lomba, Marcelo",12,BRA,Internacional,2020,13,Grêmio,Internacional,90,5,1,4,.800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lomba, Marcelo",12,BRA,Internacional,2020,14,Bragantino,Internacional,90,2,0,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lomba, Marcelo",12,BRA,Internacional,2020,15,Internacional,Atlético Paranaense,90,4,1,3,.750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Lomba, Marcelo",12,BRA,Internacional,2020,16,Sport Recife,Internacional,90,5,3,2,.400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lomba, Marcelo",12,BRA,Internacional,2020,17,Internacional,Vasco da Gama,90,4,0,4,1.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Lomba, Marcelo",12,BRA,Internacional,2020,18,Internacional,Flamengo,90,5,2,3,.600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
