Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Saves%,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Victor Vidotti, Paulo",1,BRA,Grêmio,2020,2,Ceará,Grêmio,90,5,1,4,.800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Victor Vidotti, Paulo",1,BRA,Grêmio,2020,5,Vasco da Gama,Grêmio,90,3,0,3,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Victor Vidotti, Paulo",1,BRA,Grêmio,2020,12,Atlético Mineiro,Grêmio,90,6,3,3,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Victor Vidotti, Paulo",1,BRA,Grêmio,2020,18,Atlético Paranaense,Grêmio,90,1,1,0,.000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
