Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Saves%,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
Santos,1,BRA,Atl Paranaense,2020,2,Atlético Paranaense,Goiás,90,2,1,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santos,1,BRA,Atl Paranaense,2020,3,Santos,Atlético Paranaense,90,6,3,3,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santos,1,BRA,Atl Paranaense,2020,4,Atlético Paranaense,Palmeiras,90,3,1,2,.667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Santos,1,BRA,Atl Paranaense,2020,5,Atlético Paranaense,Fluminense,90,3,1,2,.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santos,1,BRA,Atl Paranaense,2020,7,Atlético Paranaense,Bragantino,90,3,1,2,.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santos,1,BRA,Atl Paranaense,2020,8,Vasco da Gama,Atlético Paranaense,90,2,1,1,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santos,1,BRA,Atl Paranaense,2020,9,Atlético Paranaense,Botafogo (RJ),90,4,1,4,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santos,1,BRA,Atl Paranaense,2020,10,Atlético Paranaense,Coritiba,90,1,0,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santos,1,BRA,Atl Paranaense,2020,11,São Paulo,Atlético Paranaense,90,6,1,5,.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santos,1,BRA,Atl Paranaense,2020,12,Atlético Paranaense,Bahia,90,2,0,3,1.000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Santos,1,BRA,Atl Paranaense,2020,13,Flamengo,Atlético Paranaense,90,6,3,4,.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santos,1,BRA,Atl Paranaense,2020,17,Atlético Goianiense,Atlético Paranaense,90,1,1,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santos,1,BRA,Atl Paranaense,2020,18,Atlético Paranaense,Grêmio,90,3,2,1,.333,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
