Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Saves%,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Becker, Muriel",27,BRA,Fluminense,2020,1,Grêmio,Fluminense,90,4,1,3,.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Becker, Muriel",27,BRA,Fluminense,2020,2,Fluminense,Palmeiras,90,1,1,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Becker, Muriel",27,BRA,Fluminense,2020,3,Fluminense,Internacional,90,2,1,1,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Becker, Muriel",27,BRA,Fluminense,2020,4,Bragantino,Fluminense,90,3,2,1,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Becker, Muriel",27,BRA,Fluminense,2020,5,Atlético Paranaense,Fluminense,90,5,0,5,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Becker, Muriel",27,BRA,Fluminense,2020,9,Fluminense,Flamengo,90,6,2,4,.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Becker, Muriel",27,BRA,Fluminense,2020,10,Fluminense,Corinthians,90,3,1,2,.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Becker, Muriel",27,BRA,Fluminense,2020,11,Sport Recife,Fluminense,90,2,1,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Becker, Muriel",27,BRA,Fluminense,2020,12,Fluminense,Coritiba,90,1,0,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Becker, Muriel",27,BRA,Fluminense,2020,13,Botafogo (RJ),Fluminense,90,6,1,5,.833,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Becker, Muriel",27,BRA,Fluminense,2020,14,Goiás,Fluminense,90,2,2,1,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Becker, Muriel",27,BRA,Fluminense,2020,15,Fluminense,Bahia,90,1,0,1,1.000,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Becker, Muriel",27,BRA,Fluminense,2020,16,Atlético Mineiro,Fluminense,90,8,1,7,.875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Becker, Muriel",27,BRA,Fluminense,2020,17,Fluminense,Ceará,90,5,2,3,.600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Becker, Muriel",27,BRA,Fluminense,2020,18,Fluminense,Santos,90,2,1,1,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
