Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Saves%,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"César, Júlio",1,BRA,Bragantino,2020,10,Atlético Mineiro,Bragantino,90,5,2,4,.600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"César, Júlio",1,BRA,Bragantino,2020,11,Bragantino,Ceará,90,6,2,4,.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"César, Júlio",1,BRA,Bragantino,2020,12,Vasco da Gama,Bragantino,90,1,1,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"César, Júlio",1,BRA,Bragantino,2020,13,Bragantino,Corinthians,90,4,0,4,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"César, Júlio",1,BRA,Bragantino,2020,14,Bragantino,Internacional,90,5,2,3,.600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"César, Júlio",1,BRA,Bragantino,2020,15,Atlético Goianiense,Bragantino,90,8,2,6,.750,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
