Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Saves%,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Volpi, Tiago",1,BRA,São Paulo,2020,2,São Paulo,Fortaleza,90,4,1,3,.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Volpi, Tiago",1,BRA,São Paulo,2020,3,Vasco da Gama,São Paulo,90,3,2,1,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Volpi, Tiago",1,BRA,São Paulo,2020,4,São Paulo,Bahia,90,2,1,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Volpi, Tiago",1,BRA,São Paulo,2020,5,Sport Recife,São Paulo,90,2,0,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Volpi, Tiago",1,BRA,São Paulo,2020,6,São Paulo,Corinthians,90,5,1,4,.800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Volpi, Tiago",1,BRA,São Paulo,2020,7,Atlético Mineiro,São Paulo,90,8,3,5,.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Volpi, Tiago",1,BRA,São Paulo,2020,8,São Paulo,Fluminense,90,4,1,3,.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Volpi, Tiago",1,BRA,São Paulo,2020,9,São Paulo,Bragantino,90,2,1,1,.500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Volpi, Tiago",1,BRA,São Paulo,2020,10,Santos,São Paulo,90,6,2,4,.667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Volpi, Tiago",1,BRA,São Paulo,2020,11,São Paulo,Atlético Paranaense,90,3,0,3,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Volpi, Tiago",1,BRA,São Paulo,2020,12,Internacional,São Paulo,90,1,1,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Volpi, Tiago",1,BRA,São Paulo,2020,13,Coritiba,São Paulo,90,1,1,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Volpi, Tiago",1,BRA,São Paulo,2020,14,São Paulo,Atlético Goianiense,90,5,0,5,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Volpi, Tiago",1,BRA,São Paulo,2020,15,Palmeiras,São Paulo,90,3,0,3,1.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Volpi, Tiago",1,BRA,São Paulo,2020,17,São Paulo,Grêmio,90,2,0,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
