Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Saves%,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
Wilson,84,BRA,Coritiba,2020,1,Coritiba,Internacional,90,4,1,3,.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilson,84,BRA,Coritiba,2020,2,Bahia,Coritiba,90,4,1,4,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilson,84,BRA,Coritiba,2020,3,Coritiba,Flamengo,90,7,1,6,.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilson,84,BRA,Coritiba,2020,4,Corinthians,Coritiba,90,8,3,7,.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilson,84,BRA,Coritiba,2020,5,Bragantino,Coritiba,90,2,1,1,.500,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Wilson,84,BRA,Coritiba,2020,6,Coritiba,Sport Recife,90,1,0,1,1.000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Wilson,84,BRA,Coritiba,2020,7,Botafogo (RJ),Coritiba,90,5,0,5,1.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Wilson,84,BRA,Coritiba,2020,8,Coritiba,Atlético Mineiro,90,2,1,1,.500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wilson,84,BRA,Coritiba,2020,9,Goiás,Coritiba,90,6,3,4,.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilson,84,BRA,Coritiba,2020,10,Atlético Paranaense,Coritiba,90,2,1,1,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilson,84,BRA,Coritiba,2020,11,Coritiba,Vasco da Gama,90,3,0,3,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilson,84,BRA,Coritiba,2020,12,Fluminense,Coritiba,90,6,4,3,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilson,84,BRA,Coritiba,2020,13,Coritiba,São Paulo,90,4,1,4,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilson,84,BRA,Coritiba,2020,14,Grêmio,Coritiba,90,5,2,3,.600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilson,84,BRA,Coritiba,2020,15,Coritiba,Fortaleza,90,2,0,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilson,84,BRA,Coritiba,2020,16,Palmeiras,Coritiba,90,5,1,4,.800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilson,84,BRA,Coritiba,2020,17,Coritiba,Santos,90,1,2,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilson,84,BRA,Coritiba,2020,18,Ceará,Coritiba,90,4,2,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
