Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Sassá,99,br  BRA,FW,2020,Coritiba,Matchweek 1,Coritiba,Internacional,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
