Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Diego Souza,29,br  BRA,FW,2020,Grêmio,Matchweek 1,Grêmio,Fluminense,82,1,0,0,0,5,2,0,0,2,2,0,1,0,1,0
