Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Miguel Silveira,30,br  BRA,FW,2020,Fluminense,Matchweek 1,Grêmio,Fluminense,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
