Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Sarrafiore, Martín",29,ARG,Internacional,2020,7,Palmeiras,Internacional,90,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0
"Sarrafiore, Martín",29,ARG,Internacional,2020,9,Internacional,Ceará,52,0,0,0,0,3,1,0,0,1,2,0,0,0,0,0,0,0
"Sarrafiore, Martín",8,ARG,Coritiba,2020,11,Coritiba,Vasco da Gama,45,0,0,0,0,1,0,1,0,3,0,0,5,1,1,0,0,0
"Sarrafiore, Martín",8,ARG,Coritiba,2020,12,Fluminense,Coritiba,26,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
