Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Borges, Neto",33,BRA,Vasco da Gama,2020,3,Vasco da Gama,São Paulo,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Borges, Neto",33,BRA,Vasco da Gama,2020,4,Ceará,Vasco da Gama,45,0,0,0,0,0,0,0,0,1,4,0,1,1,1,0,0,0
"Borges, Neto",33,BRA,Vasco da Gama,2020,7,Santos,Vasco da Gama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Borges, Neto",33,BRA,Vasco da Gama,2020,8,Vasco da Gama,Atlético Paranaense,90,0,0,0,0,1,1,1,0,0,1,0,2,1,1,0,0,0
