Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
Henrique,37,BRA,Vasco da Gama,2020,2,Vasco da Gama,Sport Recife,90,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0
Henrique,37,BRA,Vasco da Gama,2020,3,Vasco da Gama,São Paulo,90,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0
Henrique,37,BRA,Vasco da Gama,2020,4,Ceará,Vasco da Gama,90,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,0,0
Henrique,37,BRA,Vasco da Gama,2020,5,Vasco da Gama,Grêmio,90,0,0,0,0,0,0,1,0,3,0,0,0,1,2,0,0,0
Henrique,37,BRA,Vasco da Gama,2020,6,Fluminense,Vasco da Gama,90,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0
Henrique,37,BRA,Vasco da Gama,2020,7,Santos,Vasco da Gama,90,0,0,0,0,0,0,1,0,3,3,0,0,2,1,0,0,0
Henrique,37,BRA,Vasco da Gama,2020,9,Vasco da Gama,Atlético Goianiense,90,0,0,0,0,1,1,0,0,3,2,0,0,1,1,0,0,0
