Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Barcia, Leandro",11,URU,Sport Recife,2020,6,Coritiba,Sport Recife,28,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"Barcia, Leandro",11,URU,Sport Recife,2020,7,Grêmio,Sport Recife,45,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"Barcia, Leandro",11,URU,Sport Recife,2020,8,Sport Recife,Goiás,45,1,0,0,0,2,1,0,0,1,1,0,2,2,0,0,0,0
"Barcia, Leandro",11,URU,Sport Recife,2020,9,Fortaleza,Sport Recife,79,0,0,0,0,0,0,0,0,2,4,1,3,1,0,0,0,0
