Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Scarpa, Gustavo",14,BRA,Palmeiras,2020,2,Fluminense,Palmeiras,17,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,0,0
"Scarpa, Gustavo",14,BRA,Palmeiras,2020,4,Atlético Paranaense,Palmeiras,8,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"Scarpa, Gustavo",14,BRA,Palmeiras,2020,5,Palmeiras,Santos,21,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"Scarpa, Gustavo",14,BRA,Palmeiras,2020,6,Bahia,Palmeiras,17,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"Scarpa, Gustavo",14,BRA,Palmeiras,2020,13,Palmeiras,Ceará,23,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0
"Scarpa, Gustavo",14,BRA,Palmeiras,2020,14,Botafogo (RJ),Palmeiras,28,0,0,0,0,1,0,0,0,1,0,0,10,1,0,0,0,0
"Scarpa, Gustavo",14,BRA,Palmeiras,2020,15,Palmeiras,São Paulo,31,0,0,0,0,1,1,0,0,0,2,0,6,0,0,0,0,0
"Scarpa, Gustavo",14,BRA,Palmeiras,2020,16,Palmeiras,Coritiba,90,0,0,0,0,3,0,0,0,0,4,0,11,0,2,0,0,0
"Scarpa, Gustavo",14,BRA,Palmeiras,2020,18,Atlético Goianiense,Palmeiras,9,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
