Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Parede, Guilherme",77,BRA,Vasco da Gama,2020,2,Vasco da Gama,Sport Recife,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Parede, Guilherme",77,BRA,Vasco da Gama,2020,3,Vasco da Gama,São Paulo,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Parede, Guilherme",77,BRA,Vasco da Gama,2020,4,Ceará,Vasco da Gama,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Parede, Guilherme",77,BRA,Vasco da Gama,2020,6,Fluminense,Vasco da Gama,45,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Parede, Guilherme",77,BRA,Vasco da Gama,2020,7,Santos,Vasco da Gama,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Parede, Guilherme",77,BRA,Vasco da Gama,2020,11,Coritiba,Vasco da Gama,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"Parede, Guilherme",77,BRA,Vasco da Gama,2020,12,Vasco da Gama,Bragantino,24,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0
"Parede, Guilherme",77,BRA,Vasco da Gama,2020,15,Vasco da Gama,Flamengo,8,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
"Parede, Guilherme",77,BRA,Vasco da Gama,2020,17,Internacional,Vasco da Gama,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Parede, Guilherme",77,BRA,Vasco da Gama,2020,18,Vasco da Gama,Corinthians,12,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
