Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Barcelos, Danilo",6,BRA,Botafogo (RJ),2020,4,Botafogo (RJ),Atlético Mineiro,90,0,0,0,0,0,0,1,0,3,0,0,9,0,2,0,0,0
"Barcelos, Danilo",6,BRA,Botafogo (RJ),2020,5,Flamengo,Botafogo (RJ),30,0,0,0,0,0,0,0,0,1,0,0,4,2,2,0,0,0
"Barcelos, Danilo",6,BRA,Botafogo (RJ),2020,6,Botafogo (RJ),Internacional,90,0,0,0,0,2,1,0,0,2,0,0,8,1,0,0,0,0
"Barcelos, Danilo",14,BRA,Fluminense,2020,10,Fluminense,Corinthians,89,0,0,0,0,2,1,0,1,3,0,0,5,1,5,0,0,0
"Barcelos, Danilo",14,BRA,Fluminense,2020,12,Fluminense,Coritiba,90,0,0,0,0,0,0,1,0,3,0,0,4,1,0,0,0,0
"Barcelos, Danilo",14,BRA,Fluminense,2020,13,Botafogo (RJ),Fluminense,90,0,0,0,0,1,0,0,0,2,0,0,8,0,2,0,0,0
"Barcelos, Danilo",14,BRA,Fluminense,2020,14,Goiás,Fluminense,90,0,0,0,0,0,0,0,0,4,2,0,6,0,1,0,0,0
"Barcelos, Danilo",14,BRA,Fluminense,2020,15,Fluminense,Bahia,90,0,0,0,0,0,0,1,0,4,0,0,8,1,1,0,0,0
"Barcelos, Danilo",14,BRA,Fluminense,2020,17,Fluminense,Ceará,90,1,1,0,0,1,1,0,0,2,0,1,8,1,3,0,0,0
"Barcelos, Danilo",14,BRA,Fluminense,2020,18,Fluminense,Santos,90,0,0,0,0,1,0,0,0,3,0,0,14,0,0,0,0,0
