Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Capixaba, Juninho",29,BRA,Bahia,2020,1,Botafogo (RJ),Bahia,90,0,1,0,0,2,0,1,0,1,2,0,1,1,2,0,0,0
"Capixaba, Juninho",29,BRA,Bahia,2020,2,Bahia,Coritiba,78,0,0,0,0,1,1,0,0,1,0,0,4,1,1,0,0,0
"Capixaba, Juninho",29,BRA,Bahia,2020,3,Bahia,Bragantino,81,0,1,0,0,1,0,0,0,2,0,0,3,2,1,0,0,0
"Capixaba, Juninho",29,BRA,Bahia,2020,6,Bahia,Palmeiras,90,0,0,0,0,0,0,0,0,0,3,0,7,2,1,0,0,0
"Capixaba, Juninho",29,BRA,Bahia,2020,7,Bahia,Flamengo,23,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0
"Capixaba, Juninho",29,BRA,Bahia,2020,8,Internacional,Bahia,90,0,0,0,0,0,0,0,0,2,1,0,5,1,2,0,0,0
"Capixaba, Juninho",29,BRA,Bahia,2020,10,Bahia,Atlético Goianiense,90,0,0,0,0,1,0,0,0,0,1,1,2,4,0,0,0,0
"Capixaba, Juninho",29,BRA,Bahia,2020,11,Corinthians,Bahia,90,0,0,0,0,1,1,0,0,1,2,2,9,3,2,0,0,0
"Capixaba, Juninho",29,BRA,Bahia,2020,12,Atlético Paranaense,Bahia,90,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,0,0
"Capixaba, Juninho",29,BRA,Bahia,2020,13,Bahia,Sport Recife,90,0,0,0,0,1,0,0,0,2,0,0,7,3,0,0,0,0
"Capixaba, Juninho",29,BRA,Bahia,2020,14,Bahia,Vasco da Gama,90,0,0,0,0,0,0,0,0,3,3,0,1,1,2,0,0,0
"Capixaba, Juninho",29,BRA,Bahia,2020,15,Fluminense,Bahia,90,0,0,0,0,0,0,0,0,1,2,0,7,1,4,0,0,0
"Capixaba, Juninho",29,BRA,Bahia,2020,16,Goiás,Bahia,90,0,1,0,0,2,1,0,0,1,3,0,3,3,6,0,0,0
"Capixaba, Juninho",29,BRA,Bahia,2020,17,Bahia,Atlético Mineiro,90,0,0,0,0,1,0,0,0,1,1,0,1,2,1,0,0,0
