Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Rabello, Igor",16,BRA,Atlético Mineiro,2020,1,Flamengo,Atlético Mineiro,90,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0
"Rabello, Igor",16,BRA,Atlético Mineiro,2020,4,Botafogo (RJ),Atlético Mineiro,90,1,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,0
"Rabello, Igor",16,BRA,Atlético Mineiro,2020,5,Internacional,Atlético Mineiro,69,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"Rabello, Igor",16,BRA,Atlético Mineiro,2020,7,Atlético Mineiro,São Paulo,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Rabello, Igor",16,BRA,Atlético Mineiro,2020,8,Coritiba,Atlético Mineiro,90,0,0,0,0,2,1,0,0,2,2,0,0,0,3,0,0,0
"Rabello, Igor",16,BRA,Atlético Mineiro,2020,9,Santos,Atlético Mineiro,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
