Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
Clayson,25,BRA,Bahia,2020,3,Bahia,Bragantino,21,0,0,0,0,1,0,0,0,0,1,1,0,1,2,0,0,0
Clayson,25,BRA,Bahia,2020,5,Ceará,Bahia,26,0,0,0,0,0,0,0,0,0,2,0,8,1,0,0,0,0
Clayson,25,BRA,Bahia,2020,6,Bahia,Palmeiras,13,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0
Clayson,25,BRA,Bahia,2020,8,Internacional,Bahia,15,1,0,1,1,1,1,0,0,1,1,0,2,0,0,0,0,0
Clayson,25,BRA,Bahia,2020,9,Bahia,Grêmio,25,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
