Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Manuel Orejuela, Luis",17,COL,Grêmio,2020,1,Grêmio,Fluminense,89,0,0,0,0,0,0,1,0,3,2,0,4,2,0,0,0,0
"Manuel Orejuela, Luis",17,COL,Grêmio,2020,2,Ceará,Grêmio,90,0,0,0,0,1,1,0,0,3,2,0,1,2,1,0,0,0
"Manuel Orejuela, Luis",17,COL,Grêmio,2020,3,Grêmio,Corinthians,90,0,0,0,0,1,0,0,0,3,1,0,12,0,1,0,0,0
"Manuel Orejuela, Luis",17,COL,Grêmio,2020,4,Flamengo,Grêmio,90,0,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,0
"Manuel Orejuela, Luis",17,COL,Grêmio,2020,5,Vasco da Gama,Grêmio,90,0,0,0,0,1,0,0,0,3,3,0,4,4,3,0,0,0
"Manuel Orejuela, Luis",17,COL,Grêmio,2020,7,Grêmio,Sport Recife,90,0,0,0,0,1,0,0,0,1,1,0,20,0,0,0,0,0
"Manuel Orejuela, Luis",17,COL,Grêmio,2020,8,Atlético Goianiense,Grêmio,90,0,0,0,0,0,0,0,0,1,2,0,4,1,1,0,0,0
"Manuel Orejuela, Luis",17,COL,Grêmio,2020,9,Bahia,Grêmio,90,0,0,0,0,3,1,0,0,0,1,0,2,1,2,0,0,0
"Manuel Orejuela, Luis",17,COL,Grêmio,2020,10,Grêmio,Fortaleza,89,0,0,0,0,1,1,0,0,0,0,1,6,0,4,0,0,0
"Manuel Orejuela, Luis",17,COL,Grêmio,2020,13,Grêmio,Internacional,90,0,0,0,0,0,0,0,0,1,2,0,4,0,4,0,0,0
"Manuel Orejuela, Luis",17,COL,Grêmio,2020,15,Santos,Grêmio,90,0,0,0,0,0,0,0,0,1,2,0,4,3,1,0,0,0
"Manuel Orejuela, Luis",17,COL,Grêmio,2020,17,São Paulo,Grêmio,90,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0
"Manuel Orejuela, Luis",17,COL,Grêmio,2020,18,Atlético Paranaense,Grêmio,90,0,0,0,0,0,0,0,0,3,2,0,1,6,4,0,0,0
