Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Evangelista, Lucas",35,BRA,Bragantino,2020,4,Bragantino,Fluminense,23,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
"Evangelista, Lucas",35,BRA,Bragantino,2020,5,Bragantino,Coritiba,42,0,0,0,0,2,0,0,0,0,3,0,1,0,1,0,0,0
"Evangelista, Lucas",35,BRA,Bragantino,2020,6,Fortaleza,Bragantino,66,0,0,0,0,0,0,0,0,1,2,0,4,2,0,0,0,0
"Evangelista, Lucas",35,BRA,Bragantino,2020,7,Atlético Paranaense,Bragantino,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Evangelista, Lucas",35,BRA,Bragantino,2020,9,São Paulo,Bragantino,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
