Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
Edson,5,BRA,Atl Goianiense,2020,1,Corinthians,Atlético Goianiense,90,0,0,0,0,2,1,0,0,1,2,0,0,0,1,0,0,0
Edson,5,BRA,Atl Goianiense,2020,2,Atlético Goianiense,Flamengo,90,0,1,0,0,0,0,1,0,1,1,0,0,1,5,0,0,0
Edson,5,BRA,Atl Goianiense,2020,3,Atlético Goianiense,Sport Recife,90,0,0,0,0,0,0,0,0,5,0,0,2,3,6,0,0,0
Edson,19,BRA,Fortaleza,2020,3,Fortaleza,Botafogo (RJ),60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Edson,5,BRA,Atl Goianiense,2020,4,Internacional,Atlético Goianiense,90,0,0,0,0,0,0,0,0,1,3,0,0,4,3,0,0,0
Edson,5,BRA,Atl Goianiense,2020,5,Goiás,Atlético Goianiense,90,0,0,0,0,2,1,0,0,2,5,0,0,0,1,0,0,0
Edson,5,BRA,Atl Goianiense,2020,6,Atlético Goianiense,Ceará,90,0,0,0,0,1,0,0,0,1,3,0,0,1,1,0,0,0
Edson,5,BRA,Atl Goianiense,2020,7,Fluminense,Atlético Goianiense,90,0,0,0,0,2,0,0,0,0,1,0,0,1,2,0,0,0
Edson,35,BRA,Bahia,2020,7,Bahia,Flamengo,12,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
Edson,35,BRA,Bahia,2020,8,Internacional,Bahia,7,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
Edson,5,BRA,Atl Goianiense,2020,8,Atlético Goianiense,Grêmio,90,1,0,0,0,1,1,0,0,2,1,0,0,2,4,0,0,0
Edson,35,BRA,Bahia,2020,9,Bahia,Grêmio,45,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
Edson,5,BRA,Atl Goianiense,2020,9,Vasco da Gama,Atlético Goianiense,90,0,0,0,0,1,0,0,0,2,3,0,0,3,3,0,0,0
Edson,35,BRA,Bahia,2020,10,Bahia,Atlético Goianiense,17,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0
Edson,5,BRA,Atl Goianiense,2020,10,Bahia,Atlético Goianiense,90,0,0,0,0,1,1,0,0,5,4,0,0,0,2,0,0,0
Edson,5,BRA,Atl Goianiense,2020,11,Atlético Goianiense,Atlético Mineiro,90,0,0,0,0,0,0,1,0,2,3,0,0,1,3,0,0,0
Edson,35,BRA,Bahia,2020,12,Atlético Paranaense,Bahia,90,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0
Edson,5,BRA,Atl Goianiense,2020,12,Atlético Goianiense,Botafogo (RJ),90,0,0,0,0,0,0,0,0,4,4,0,0,3,2,0,0,0
Edson,5,BRA,Atl Goianiense,2020,13,Fortaleza,Atlético Goianiense,90,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,0,0
Edson,5,BRA,Atl Goianiense,2020,15,Atlético Goianiense,Bragantino,90,0,0,0,0,1,0,1,0,2,3,0,0,0,2,0,0,0
Edson,35,BRA,Bahia,2020,17,Bahia,Atlético Mineiro,45,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0
