Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"dos Santos, Mailton",22,BRA,Atlético Mineiro,2020,4,Botafogo (RJ),Atlético Mineiro,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"dos Santos, Mailton",22,BRA,Atlético Mineiro,2020,10,Atlético Mineiro,Bragantino,57,0,0,0,0,3,1,0,0,1,2,1,5,1,0,0,0,0
"dos Santos, Mailton",22,BRA,Atlético Mineiro,2020,11,Atlético Goianiense,Atlético Mineiro,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dos Santos, Mailton",22,BRA,Atlético Mineiro,2020,15,Atlético Mineiro,Goiás,20,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
"dos Santos, Mailton",22,BRA,Atlético Mineiro,2020,16,Atlético Mineiro,Fluminense,12,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
