Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Melo, Felipe",30,BRA,Palmeiras,2020,11,Grêmio,Palmeiras,90,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
"Melo, Felipe",30,BRA,Palmeiras,2020,13,Palmeiras,Ceará,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Melo, Felipe",30,BRA,Palmeiras,2020,14,Botafogo (RJ),Palmeiras,90,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0
"Melo, Felipe",30,BRA,Palmeiras,2020,15,Palmeiras,São Paulo,90,0,0,0,0,2,0,0,0,1,1,0,0,1,3,0,0,0
"Melo, Felipe",30,BRA,Palmeiras,2020,16,Palmeiras,Coritiba,90,0,0,0,0,1,0,1,0,1,1,0,0,0,3,0,0,0
"Melo, Felipe",30,BRA,Palmeiras,2020,18,Atlético Goianiense,Palmeiras,90,0,0,0,0,0,0,0,0,1,2,0,1,2,5,0,0,0
