Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
Geuvânio,8,BRA,Atl Paranaense,2020,2,Atlético Paranaense,Goiás,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geuvânio,8,BRA,Atl Paranaense,2020,3,Santos,Atlético Paranaense,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Geuvânio,8,BRA,Atl Paranaense,2020,4,Atlético Paranaense,Palmeiras,58,0,0,0,0,1,0,0,0,2,5,0,1,1,0,0,0,0
Geuvânio,8,BRA,Atl Paranaense,2020,5,Atlético Paranaense,Fluminense,5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Geuvânio,8,BRA,Atl Paranaense,2020,7,Atlético Paranaense,Bragantino,67,1,0,0,0,1,1,0,0,1,1,0,2,1,0,0,0,0
Geuvânio,8,BRA,Atl Paranaense,2020,8,Vasco da Gama,Atlético Paranaense,90,0,0,0,0,3,1,1,0,5,0,1,2,3,1,0,0,0
Geuvânio,8,BRA,Atl Paranaense,2020,9,Atlético Paranaense,Botafogo (RJ),22,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Geuvânio,8,BRA,Atl Paranaense,2020,10,Atlético Paranaense,Coritiba,58,0,0,0,0,1,1,1,0,2,2,0,2,0,1,0,0,0
Geuvânio,8,BRA,Atl Paranaense,2020,11,São Paulo,Atlético Paranaense,45,0,0,0,0,1,0,0,0,1,4,0,0,0,1,0,0,0
Geuvânio,8,BRA,Atl Paranaense,2020,14,Atlético Paranaense,Ceará,19,0,0,0,0,1,0,1,0,1,2,0,1,0,2,0,0,0
Geuvânio,8,BRA,Atl Paranaense,2020,16,Atlético Paranaense,Corinthians,87,0,0,0,0,5,4,0,0,1,2,1,3,1,0,0,0,0
Geuvânio,8,BRA,Atl Paranaense,2020,17,Atlético Goianiense,Atlético Paranaense,6,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0
