Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Boselli, Mauro",17,ARG,Corinthians,2020,1,Corinthians,Atlético Goianiense,19,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
"Boselli, Mauro",17,ARG,Corinthians,2020,5,Corinthians,Fortaleza,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boselli, Mauro",17,ARG,Corinthians,2020,6,São Paulo,Corinthians,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boselli, Mauro",17,ARG,Corinthians,2020,8,Corinthians,Botafogo (RJ),5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boselli, Mauro",17,ARG,Corinthians,2020,13,Bragantino,Corinthians,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Boselli, Mauro",17,ARG,Corinthians,2020,14,Corinthians,Santos,45,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Boselli, Mauro",17,ARG,Corinthians,2020,16,Atlético Paranaense,Corinthians,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Boselli, Mauro",17,ARG,Corinthians,2020,17,Corinthians,Flamengo,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
