Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Ortiz, Leo",3,BRA,Bragantino,2020,1,Santos,Bragantino,90,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0
"Ortiz, Leo",3,BRA,Bragantino,2020,2,Bragantino,Botafogo (RJ),90,0,0,0,0,1,0,0,0,2,2,0,0,1,2,0,0,0
"Ortiz, Leo",3,BRA,Bragantino,2020,3,Bahia,Bragantino,90,1,0,0,0,2,2,0,0,1,0,0,0,1,3,0,0,0
"Ortiz, Leo",3,BRA,Bragantino,2020,4,Bragantino,Fluminense,90,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0
"Ortiz, Leo",3,BRA,Bragantino,2020,5,Bragantino,Coritiba,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"Ortiz, Leo",3,BRA,Bragantino,2020,6,Fortaleza,Bragantino,90,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"Ortiz, Leo",3,BRA,Bragantino,2020,7,Atlético Paranaense,Bragantino,90,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
"Ortiz, Leo",3,BRA,Bragantino,2020,8,Bragantino,Palmeiras,90,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"Ortiz, Leo",3,BRA,Bragantino,2020,9,São Paulo,Bragantino,90,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
"Ortiz, Leo",3,BRA,Bragantino,2020,10,Atlético Mineiro,Bragantino,90,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
"Ortiz, Leo",3,BRA,Bragantino,2020,11,Bragantino,Ceará,90,1,0,0,0,1,1,0,0,3,1,0,0,1,1,0,0,0
"Ortiz, Leo",3,BRA,Bragantino,2020,12,Vasco da Gama,Bragantino,90,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"Ortiz, Leo",3,BRA,Bragantino,2020,13,Bragantino,Corinthians,90,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
"Ortiz, Leo",3,BRA,Bragantino,2020,14,Bragantino,Internacional,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Ortiz, Leo",3,BRA,Bragantino,2020,15,Atlético Goianiense,Bragantino,90,0,0,0,0,0,0,1,0,2,1,0,0,1,2,0,0,0
"Ortiz, Leo",3,BRA,Bragantino,2020,16,Flamengo,Bragantino,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ortiz, Leo",3,BRA,Bragantino,2020,17,Bragantino,Sport Recife,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"Ortiz, Leo",3,BRA,Bragantino,2020,18,Bragantino,Goiás,90,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
