Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Andrade, Victor",31,BRA,Goiás,2020,2,Atlético Paranaense,Goiás,90,0,0,0,0,5,0,1,0,5,9,0,0,1,0,0,0,0
"Andrade, Victor",31,BRA,Goiás,2020,3,Palmeiras,Goiás,89,0,0,0,0,2,0,0,0,5,5,0,0,2,0,0,0,0
"Andrade, Victor",31,BRA,Goiás,2020,4,Goiás,Fortaleza,61,0,0,0,0,1,0,0,0,0,5,0,1,2,0,0,0,0
"Andrade, Victor",31,BRA,Goiás,2020,5,Goiás,Atlético Goianiense,24,1,0,0,0,1,1,1,0,2,2,0,0,0,1,0,0,0
"Andrade, Victor",31,BRA,Goiás,2020,8,Sport Recife,Goiás,10,0,0,0,0,1,1,0,0,1,3,0,0,1,1,0,0,0
"Andrade, Victor",31,BRA,Goiás,2020,9,Goiás,Coritiba,45,0,0,0,0,1,0,1,0,2,0,0,4,0,1,0,0,0
