Name,#,Nation,Team,Year,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,Pkatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKWon,PKCon
"Luís, Filipe",16,BRA,Flamengo,2020,1,Flamengo,Atlético Mineiro,90,0,0,0,0,0,0,0,0,2,1,0,6,2,0,1,0,0
"Luís, Filipe",16,BRA,Flamengo,2020,2,Atlético Goianiense,Flamengo,90,0,0,0,0,0,0,0,0,1,1,0,4,1,2,0,0,0
"Luís, Filipe",16,BRA,Flamengo,2020,3,Coritiba,Flamengo,90,0,0,0,0,1,1,0,0,4,3,0,2,1,1,0,0,0
"Luís, Filipe",16,BRA,Flamengo,2020,4,Flamengo,Grêmio,90,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,0,0
"Luís, Filipe",16,BRA,Flamengo,2020,5,Flamengo,Botafogo (RJ),90,0,0,0,0,1,0,0,0,0,1,0,8,0,1,0,0,0
"Luís, Filipe",16,BRA,Flamengo,2020,6,Santos,Flamengo,90,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
"Luís, Filipe",16,BRA,Flamengo,2020,8,Flamengo,Fortaleza,90,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,0,0
"Luís, Filipe",16,BRA,Flamengo,2020,9,Fluminense,Flamengo,90,1,0,0,0,1,1,0,0,3,3,0,0,1,2,0,0,0
