Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Guilherme Arana,13,br  BRA,CM,2020,Atlético Mineiro,Matchweek 1,Flamengo,Atlético Mineiro,90,0,0,0,0,2,1,0,0,2,0,0,3,2,2,
