Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Léo Cittadini,18,br  BRA,CM,2020,Atlético Paranaense,Matchweek 1,Fortaleza,Atlético Paranaense,78,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0
