Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Pedro Geromel,3,br  BRA,CB,2020,Grêmio,Matchweek 1,Grêmio,Fluminense,90,0,0,0,0,1,0,0,0,4,0,0,1,1,5,0
