Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Marcelo Lomba,12,br  BRA,GK,2020,Internacional,Matchweek 1,Coritiba,Internacional,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
