Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Mailson,1,br  BRA,GK,2020,Sport Recife,Matchweek 1,Sport Recife,Ceará,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
