Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,SoTA,GA,Saves,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Wilson,84,br  BRA,GK,2020,Coritiba,Matchweek 1,Coritiba,Internacional,90,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
