Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Thaciano,20,br  BRA,MF,2020,Grêmio,Matchweek 1,Grêmio,Fluminense,20,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
