Name,#,Nation,Pos,Year,Team,Matchday,Team 1,Team 2,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG
Fábio Gonçalves,19,br  BRA,DM,2020,Ceará,Matchweek 1,Sport Recife,Ceará,45,0,0,0,0,0,0,1,0,1,0,0,0,0,1,
